__run_id,__done,example_factor1,timestamp,tag,duration,package_0,core_0,cpu_power,input_file
run_0_repetition_0,DONE,earlyT,1729719648.3086405,early_termination_loop,0.03609657287597656,715204.0,16112.0,7.4,optimized_loop59_earlyT.py
run_0_repetition_0,DONE,var,1729719649.447641,var_termination_loop,0.03666377067565918,647306.0,14938.0,9.299999999999999,optimized_loop59_var.py
run_0_repetition_0,DONE,unrolled,1729719650.5629234,unrolled_loop,0.3753025531768799,5801183.0,4118196.0,3.9000000000000004,optimized_loop60_unroll.py
run_0_repetition_0,DONE,unswitched,1729719651.9918492,unswitched_loop,0.3731260299682617,6166993.0,4079684.0,5.6,optimized_loop60_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719653.8180635,early_termination_loop,0.0002155303955078125,0.0,0.0,6.5,optimized_loop60_earlyT.py
run_0_repetition_0,DONE,var,1729719654.8812218,var_termination_loop,0.37024617195129395,6482651.0,81203.0,6.800000000000001,optimized_loop60_var.py
run_0_repetition_0,DONE,unrolled,1729719656.313718,unrolled_loop,0.010545969009399414,178077.0,3799.0,4.4,optimized_loop61_unroll.py
run_0_repetition_0,DONE,unswitched,1729719657.365258,unswitched_loop,1.1273658275604248,32605904.0,1227232.0,15.6,optimized_loop61_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719659.555625,early_termination_loop,0.5591654777526855,11794785.0,404917.0,8.399999999999999,optimized_loop61_earlyT.py
run_0_repetition_0,DONE,var,1729719661.159666,var_termination_loop,1.060473918914795,18707102.0,466773.0,6.299999999999999,optimized_loop61_var.py
run_0_repetition_0,DONE,unrolled,1729719663.2787607,unrolled_loop,0.036832571029663086,629057.0,14648.0,5.1,optimized_loop63_unroll.py
run_0_repetition_0,DONE,unswitched,1729719664.3748894,unswitched_loop,0.03753399848937988,870194.0,38831.0,5.9,optimized_loop63_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719665.4707353,early_termination_loop,0.036834001541137695,618376.0,8606.0,4.5,optimized_loop63_earlyT.py
